BusinessID,BusinessName,PrefectureID,BusinessType,PrefectureName,BusinessTypeEn
4001961,株式会社三原本舗,39,調味料製造,高知県,Seasoning manufacturing
4001962,株式会社九度山水産,30,水産・水産加工,和歌山県,Fisheries and seafood processing
4001963,株式会社加茂水産,15,水産・水産加工,新潟県,Fisheries and seafood processing
4001964,有限会社糸満水産,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4001965,有限会社小野製菓,28,製菓・製パン,兵庫県,Confectionery and bakery
4001966,協同組合御嵩デイリー,21,酪農・乳製品,岐阜県,Dairy farming
4001967,有限会社金沢水産,17,水産・水産加工,石川県,Fisheries and seafood processing
4001968,有限会社松川商事,20,総合物産,長野県,General trading
4001969,有限会社高野ドリンク,30,飲料製造,和歌山県,Beverage manufacturing
4001970,株式会社新座ライス,11,米穀・製粉,埼玉県,Rice and milling
4001971,株式会社筑西ライス,8,米穀・製粉,茨城県,Rice and milling
4001972,株式会社三好酒造場,36,酒造,徳島県,Sake and spirits brewing
4001973,株式会社志摩水産,24,水産・水産加工,三重県,Fisheries and seafood processing
4001974,株式会社大田ミート,32,畜産・食肉加工,島根県,Livestock and meat processing
4001975,合同会社都農アウトドア,45,スポーツ用品,宮崎県,Sporting goods
4001976,株式会社掛川水産,22,水産・水産加工,静岡県,Fisheries and seafood processing
4001977,農事組合法人曽爾テキスタイル,29,繊維・アパレル,奈良県,Textiles and apparel
4001978,協同組合笠岡精米,33,米穀・製粉,岡山県,Rice and milling
4001979,株式会社伊勢原ベーカリー,14,製菓・製パン,神奈川県,Confectionery and bakery
4001980,株式会社彦根米穀,25,米穀・製粉,滋賀県,Rice and milling
4001981,株式会社高浜農園,18,農産・青果,福井県,Agriculture and produce
4001982,株式会社沖縄陶苑,47,窯業・陶磁器,沖縄県,Ceramics
4001983,協同組合呉窯,34,窯業・陶磁器,広島県,Ceramics
4001984,協同組合東かがわ木工,37,木工・家具,香川県,Woodwork and furniture
4001985,有限会社神崎畜産,12,畜産・食肉加工,千葉県,Livestock and meat processing
4001986,有限会社竹田牧場,44,畜産・食肉加工,大分県,Livestock and meat processing
4001987,有限会社大崎ライス,4,米穀・製粉,宮城県,Rice and milling
4001988,農事組合法人太田製麺,10,製麺,群馬県,Noodle manufacturing
4001989,合同会社智頭農園,31,農産・青果,鳥取県,Agriculture and produce
4001990,株式会社総社醸造,33,醸造,岡山県,Brewing
4001991,合同会社真鶴フーズ,14,食品加工,神奈川県,Food processing
4001992,有限会社三条水産,15,水産・水産加工,新潟県,Fisheries and seafood processing
4001993,株式会社みなべ飲料,30,飲料製造,和歌山県,Beverage manufacturing
4001994,株式会社竹富窯,47,窯業・陶磁器,沖縄県,Ceramics
4001995,株式会社湖南醸造,25,酒造,滋賀県,Sake and spirits brewing
4001996,農事組合法人石垣漁業,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4001997,有限会社栗東精米,25,米穀・製粉,滋賀県,Rice and milling
4001998,株式会社八百津家具,21,木工・家具,岐阜県,Woodwork and furniture
4001999,株式会社矢吹ファーム,7,農産・青果,福島県,Agriculture and produce
4002000,株式会社旭水産,12,水産・水産加工,千葉県,Fisheries and seafood processing
4002001,有限会社魚沼ライス,15,米穀・製粉,新潟県,Rice and milling
4002002,有限会社芸西物産,39,総合物産,高知県,General trading
4002003,株式会社倉吉ミート,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4002004,有限会社弥彦製麺,15,製麺,新潟県,Noodle manufacturing
4002005,有限会社吉岡食品,10,食品加工,群馬県,Food processing
4002006,株式会社度会牧場,24,畜産・食肉加工,三重県,Livestock and meat processing
4002007,有限会社壱岐畜産,42,畜産・食肉加工,長崎県,Livestock and meat processing
4002008,株式会社飯能本舗,11,伝統工芸,埼玉県,Traditional crafts
4002009,株式会社御所フルーツ,29,果樹・青果,奈良県,Orchard and produce
4002010,合同会社田布施ライス,35,米穀・製粉,山口県,Rice and milling
4002011,株式会社宮古島フルーツ,47,果樹・青果,沖縄県,Orchard and produce
4002012,株式会社熊本電機,43,電機・機械,熊本県,Electronics and machinery
4002013,株式会社日置青果,46,農産・青果,鹿児島県,Agriculture and produce
4002014,株式会社精華本舗,26,伝統工芸,京都府,Traditional crafts
4002015,有限会社東彼杵製材,42,木工・家具,長崎県,Woodwork and furniture
4002016,合同会社砺波米穀,16,米穀・製粉,富山県,Rice and milling
4002017,農事組合法人千代田麺業,10,製麺,群馬県,Noodle manufacturing
4002018,有限会社片品ミート,10,畜産・食肉加工,群馬県,Livestock and meat processing
4002019,有限会社垂井本舗,21,伝統工芸,岐阜県,Traditional crafts
4002020,農事組合法人盛岡海産,3,水産・水産加工,岩手県,Fisheries and seafood processing
4002021,株式会社岩美漁業,31,水産・水産加工,鳥取県,Fisheries and seafood processing
4002022,株式会社岐阜ミート,21,畜産・食肉加工,岐阜県,Livestock and meat processing
4002023,農事組合法人美浜陶苑,18,窯業・陶磁器,福井県,Ceramics
4002024,有限会社下野乳業,9,酪農・乳製品,栃木県,Dairy farming
4002025,有限会社大月フルーツ,19,果樹・青果,山梨県,Orchard and produce
4002026,株式会社潟上醸造,5,調味料製造,秋田県,Seasoning manufacturing
4002027,農事組合法人坂井海産,18,水産・水産加工,福井県,Fisheries and seafood processing
4002028,合同会社新座商店,11,食品加工,埼玉県,Food processing
4002029,合同会社小浜ワイナリー,18,醸造,福井県,Brewing
4002030,株式会社四條畷茶園,27,製茶・焙煎,大阪府,Tea processing and roasting
4002031,有限会社宇和島フルーツ,38,果樹・青果,愛媛県,Orchard and produce
4002032,株式会社刈羽米穀,15,米穀・製粉,新潟県,Rice and milling
4002033,農事組合法人川本醸造,32,酒造,島根県,Sake and spirits brewing
4002034,株式会社上富田本舗,30,調味料製造,和歌山県,Seasoning manufacturing
4002035,株式会社常陸太田牧場,8,畜産・食肉加工,茨城県,Livestock and meat processing
4002036,株式会社出雲崎本舗,15,調味料製造,新潟県,Seasoning manufacturing
4002037,有限会社長島陶苑,46,窯業・陶磁器,鹿児島県,Ceramics
4002038,株式会社多治見木工,21,木工・家具,岐阜県,Woodwork and furniture
4002039,有限会社片品食品,10,食品加工,群馬県,Food processing
4002040,有限会社堺商店,27,食品加工,大阪府,Food processing
4002041,株式会社合志果樹園,43,果樹・青果,熊本県,Orchard and produce
4002042,株式会社松山ドリンク,38,飲料製造,愛媛県,Beverage manufacturing
4002043,有限会社越前漁業,18,水産・水産加工,福井県,Fisheries and seafood processing
4002044,有限会社早川工房,19,伝統工芸,山梨県,Traditional crafts
4002045,株式会社大崎上島アニマル,34,ペット用品,広島県,Pet supplies
4002046,株式会社門川フルーツ,45,果樹・青果,宮崎県,Orchard and produce
4002047,株式会社天理工芸,29,伝統工芸,奈良県,Traditional crafts
4002048,株式会社須崎醸造,39,調味料製造,高知県,Seasoning manufacturing
4002049,有限会社上北山茶園,29,製茶・焙煎,奈良県,Tea processing and roasting
4002050,有限会社蟹江食品,23,調味料製造,愛知県,Seasoning manufacturing
4002051,株式会社宝達志水窯,17,窯業・陶磁器,石川県,Ceramics
4002052,有限会社十日製麺,15,製麺,新潟県,Noodle manufacturing
4002053,協同組合射水精米,16,米穀・製粉,富山県,Rice and milling
4002054,株式会社みなかみ麺業,10,製麺,群馬県,Noodle manufacturing
4002055,株式会社羽後酒造場,5,酒造,秋田県,Sake and spirits brewing
4002056,合同会社本部漁業,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4002057,農事組合法人天童酒造,6,酒造,山形県,Sake and spirits brewing
4002058,協同組合南九州水産,46,水産・水産加工,鹿児島県,Fisheries and seafood processing
4002059,合同会社海田醸造,34,酒造,広島県,Sake and spirits brewing
4002060,有限会社川棚ベーカリー,42,製菓・製パン,長崎県,Confectionery and bakery
4002061,有限会社野田農園,12,農産・青果,千葉県,Agriculture and produce
4002062,協同組合宝塚畜産,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4002063,有限会社宮若漁業,40,水産・水産加工,福岡県,Fisheries and seafood processing
4002064,株式会社大洲フルーツ,38,果樹・青果,愛媛県,Orchard and produce
4002065,株式会社府中ベーカリー,13,製菓・製パン,東京都,Confectionery and bakery
4002066,株式会社菰野農園,24,果樹・青果,三重県,Orchard and produce
4002067,合同会社大垣本舗,21,伝統工芸,岐阜県,Traditional crafts
4002068,農事組合法人白山窯,17,窯業・陶磁器,石川県,Ceramics
4002069,農事組合法人箕輪果樹園,20,果樹・青果,長野県,Orchard and produce
4002070,株式会社燕製麺,15,製麺,新潟県,Noodle manufacturing
4002071,株式会社米沢文具,6,文具・玩具,山形県,Stationery and toys
4002072,有限会社井川電機,5,電機・機械,秋田県,Electronics and machinery
4002073,株式会社岩泉漁業,3,水産・水産加工,岩手県,Fisheries and seafood processing
4002074,株式会社太良窯,41,窯業・陶磁器,佐賀県,Ceramics
4002075,有限会社深谷アニマル,11,ペット用品,埼玉県,Pet supplies
4002076,有限会社滑川水産,16,水産・水産加工,富山県,Fisheries and seafood processing
4002077,農事組合法人琴浦フルーツ,31,果樹・青果,鳥取県,Orchard and produce
4002078,株式会社千早赤阪ブルワリー,27,醸造,大阪府,Brewing
4002079,株式会社白石酒造場,4,酒造,宮城県,Sake and spirits brewing
4002080,株式会社市川牧場,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4002081,株式会社横手米穀,5,米穀・製粉,秋田県,Rice and milling
4002082,株式会社黒石青果,2,農産・青果,青森県,Agriculture and produce
4002083,有限会社大阪生活用品,27,生活用品,大阪府,Household goods
4002084,合同会社串本珈琲,30,製茶・焙煎,和歌山県,Tea processing and roasting
4002085,有限会社隠岐の島ミート,32,畜産・食肉加工,島根県,Livestock and meat processing
4002086,有限会社亘理水産,4,水産・水産加工,宮城県,Fisheries and seafood processing
4002087,株式会社上関牧場,35,酪農・乳製品,山口県,Dairy farming
4002088,株式会社松野観光,38,観光・体験,愛媛県,Tourism and experiences
4002089,有限会社阿蘇農園,43,農産・青果,熊本県,Agriculture and produce
4002090,株式会社明日香農園,29,果樹・青果,奈良県,Orchard and produce
4002091,協同組合奥州本舗,3,調味料製造,岩手県,Seasoning manufacturing
4002092,株式会社東大阪商店,27,食品加工,大阪府,Food processing
4002093,有限会社守口製菓,27,製菓・製パン,大阪府,Confectionery and bakery
4002094,株式会社玉名水産,43,水産・水産加工,熊本県,Fisheries and seafood processing
4002095,有限会社小矢部造園,16,園芸・造園,富山県,Horticulture and landscaping
4002096,有限会社津山米穀,33,米穀・製粉,岡山県,Rice and milling
4002097,株式会社大川水産,39,水産・水産加工,高知県,Fisheries and seafood processing
4002098,有限会社清須製菓,23,製菓・製パン,愛知県,Confectionery and bakery
4002099,株式会社東大和生活用品,13,生活用品,東京都,Household goods
4002100,農事組合法人三沢ファーム,2,農産・青果,青森県,Agriculture and produce
4002101,有限会社宝達志水工芸,17,伝統工芸,石川県,Traditional crafts
4002102,株式会社舟橋酒造,16,酒造,富山県,Sake and spirits brewing
4002103,株式会社栗原製陶,4,窯業・陶磁器,宮城県,Ceramics
4002104,株式会社雲南ライス,32,米穀・製粉,島根県,Rice and milling
4002105,株式会社宇治田原工房,26,伝統工芸,京都府,Traditional crafts
4002106,株式会社国東リゾート,44,観光・宿泊,大分県,Tourism and lodging
4002107,合同会社高知製茶,39,製茶・焙煎,高知県,Tea processing and roasting
4002108,協同組合遊佐畜産,6,畜産・食肉加工,山形県,Livestock and meat processing
4002109,合同会社産山果樹園,43,果樹・青果,熊本県,Orchard and produce
4002110,農事組合法人山鹿ミート,43,畜産・食肉加工,熊本県,Livestock and meat processing
4002111,株式会社飯塚漁業,40,水産・水産加工,福岡県,Fisheries and seafood processing
4002112,有限会社野木牧場,9,酪農・乳製品,栃木県,Dairy farming
4002113,株式会社阿智フルーツ,20,果樹・青果,長野県,Orchard and produce
4002114,合同会社今別農園,2,農産・青果,青森県,Agriculture and produce
4002115,株式会社横手醸造,5,酒造,秋田県,Sake and spirits brewing
4002116,株式会社平戸麺業,42,製麺,長崎県,Noodle manufacturing
4002117,農事組合法人栃木繊維,9,繊維・アパレル,栃木県,Textiles and apparel
4002118,株式会社泉大津商会,27,生活用品,大阪府,Household goods
4002119,株式会社天童本舗,6,伝統工芸,山形県,Traditional crafts
4002120,合同会社東串良酒造場,46,酒造,鹿児島県,Sake and spirits brewing
4002121,株式会社射水醸造,16,酒造,富山県,Sake and spirits brewing
4002122,協同組合宗像ベーカリー,40,製菓・製パン,福岡県,Confectionery and bakery
4002123,農事組合法人八郎潟麺業,5,製麺,秋田県,Noodle manufacturing
4002124,有限会社府中菓子舗,34,製菓・製パン,広島県,Confectionery and bakery
4002125,有限会社三好製麺,36,製麺,徳島県,Noodle manufacturing
4002126,株式会社和歌山醸造,30,調味料製造,和歌山県,Seasoning manufacturing
4002127,合同会社智頭米穀,31,米穀・製粉,鳥取県,Rice and milling
4002128,株式会社永平寺電機,18,電機・機械,福井県,Electronics and machinery
4002129,有限会社朝来醸造,28,酒造,兵庫県,Sake and spirits brewing
4002130,株式会社片品農園,10,農産・青果,群馬県,Agriculture and produce
4002131,株式会社神戸製陶,21,窯業・陶磁器,岐阜県,Ceramics
4002132,有限会社多治見窯,21,窯業・陶磁器,岐阜県,Ceramics
4002133,合同会社小豆島造園,37,園芸・造園,香川県,Horticulture and landscaping
4002134,株式会社杉並玩具,13,文具・玩具,東京都,Stationery and toys
4002135,農事組合法人石井テキスタイル,36,繊維・アパレル,徳島県,Textiles and apparel
4002136,有限会社芝山飲料,12,飲料製造,千葉県,Beverage manufacturing
4002137,株式会社和木製茶,35,製茶・焙煎,山口県,Tea processing and roasting
4002138,株式会社四万十海産,39,水産・水産加工,高知県,Fisheries and seafood processing
4002139,株式会社阿南麺業,20,製麺,長野県,Noodle manufacturing
4002140,株式会社檜枝岐農園,7,農産・青果,福島県,Agriculture and produce
4002141,農事組合法人有田川飲料,30,飲料製造,和歌山県,Beverage manufacturing
4002142,農事組合法人廿日漁業,34,水産・水産加工,広島県,Fisheries and seafood processing
4002143,合同会社田原製菓,23,製菓・製パン,愛知県,Confectionery and bakery
4002144,農事組合法人坂井酒造,18,酒造,福井県,Sake and spirits brewing
4002145,有限会社住田麺業,3,製麺,岩手県,Noodle manufacturing
4002146,有限会社基山海産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4002147,株式会社三条酒造,15,酒造,新潟県,Sake and spirits brewing
4002148,有限会社南丹窯,26,窯業・陶磁器,京都府,Ceramics
4002149,株式会社熊本フルーツ,43,果樹・青果,熊本県,Orchard and produce
4002150,株式会社新座珈琲,11,製茶・焙煎,埼玉県,Tea processing and roasting
4002151,有限会社日南ライス,31,米穀・製粉,鳥取県,Rice and milling
4002152,有限会社真狩牧場,1,畜産・食肉加工,北海道,Livestock and meat processing
4002153,株式会社みよしフーズ,23,食品加工,愛知県,Food processing
4002154,有限会社羽咋海産,17,水産・水産加工,石川県,Fisheries and seafood processing
4002155,有限会社宇和島飲料,38,飲料製造,愛媛県,Beverage manufacturing
4002156,株式会社清川菓子舗,14,製菓・製パン,神奈川県,Confectionery and bakery
4002157,有限会社仙北醸造,5,酒造,秋田県,Sake and spirits brewing
4002158,株式会社猪名川旅館,28,観光・宿泊,兵庫県,Tourism and lodging
4002159,有限会社室戸酒造,39,酒造,高知県,Sake and spirits brewing
4002160,有限会社小田原食品,14,食品加工,神奈川県,Food processing
4002161,有限会社新庄漁業,33,水産・水産加工,岡山県,Fisheries and seafood processing
4002162,有限会社佐用園芸,28,園芸・造園,兵庫県,Horticulture and landscaping
4002163,有限会社西予飲料,38,飲料製造,愛媛県,Beverage manufacturing
4002164,有限会社阿久根酒造場,46,酒造,鹿児島県,Sake and spirits brewing
4002165,株式会社美郷果樹園,5,果樹・青果,秋田県,Orchard and produce
4002166,協同組合加茂麺業,15,製麺,新潟県,Noodle manufacturing
4002167,株式会社二戸製麺,3,製麺,岩手県,Noodle manufacturing
4002168,株式会社柏原物産,27,総合物産,大阪府,General trading
4002169,株式会社潟上製麺,5,製麺,秋田県,Noodle manufacturing
4002170,有限会社鬼北繊維,38,繊維・アパレル,愛媛県,Textiles and apparel
4002171,有限会社柳井酒造場,35,酒造,山口県,Sake and spirits brewing
4002172,有限会社中能登陶苑,17,窯業・陶磁器,石川県,Ceramics
4002173,有限会社安中畜産,10,畜産・食肉加工,群馬県,Livestock and meat processing
4002174,有限会社小豆島麺業,37,製麺,香川県,Noodle manufacturing
4002175,農事組合法人根羽コスメ,20,化粧品製造,長野県,Cosmetics manufacturing
4002176,合同会社東峰水産,40,水産・水産加工,福岡県,Fisheries and seafood processing
4002177,株式会社阿賀野菓子舗,15,製菓・製パン,新潟県,Confectionery and bakery
4002178,株式会社寒川製菓,14,製菓・製パン,神奈川県,Confectionery and bakery
4002179,株式会社宝達志水酒造場,17,酒造,石川県,Sake and spirits brewing
4002180,有限会社野木製茶,9,製茶・焙煎,栃木県,Tea processing and roasting
4002181,協同組合世羅酒造場,34,酒造,広島県,Sake and spirits brewing
4002182,協同組合内子漁業,38,水産・水産加工,愛媛県,Fisheries and seafood processing
4002183,株式会社早川工房,19,伝統工芸,山梨県,Traditional crafts
4002184,株式会社銚子ミート,12,畜産・食肉加工,千葉県,Livestock and meat processing
4002185,株式会社永平寺漁業,18,水産・水産加工,福井県,Fisheries and seafood processing
4002186,有限会社仁淀川醸造,39,酒造,高知県,Sake and spirits brewing
4002187,農事組合法人松浦玩具,42,文具・玩具,長崎県,Stationery and toys
4002188,株式会社多気漁業,24,水産・水産加工,三重県,Fisheries and seafood processing
4002189,株式会社西之表青果,46,農産・青果,鹿児島県,Agriculture and produce
4002190,株式会社益子珈琲,9,製茶・焙煎,栃木県,Tea processing and roasting
4002191,有限会社穴水工芸,17,伝統工芸,石川県,Traditional crafts
4002192,合同会社大月玩具,19,文具・玩具,山梨県,Stationery and toys
4002193,協同組合神戸畜産,21,畜産・食肉加工,岐阜県,Livestock and meat processing
4002194,株式会社由利本荘ミート,5,畜産・食肉加工,秋田県,Livestock and meat processing
4002195,有限会社大豊醸造,39,酒造,高知県,Sake and spirits brewing
4002196,合同会社時津水産,42,水産・水産加工,長崎県,Fisheries and seafood processing
4002197,株式会社越谷ベーカリー,11,製菓・製パン,埼玉県,Confectionery and bakery
4002198,有限会社南足柄菓子舗,14,製菓・製パン,神奈川県,Confectionery and bakery
4002199,有限会社吉野ヶ里酒造場,41,酒造,佐賀県,Sake and spirits brewing
4002200,株式会社南伊勢畜産,24,畜産・食肉加工,三重県,Livestock and meat processing
4002201,有限会社奥出雲海産,32,水産・水産加工,島根県,Fisheries and seafood processing
4002202,有限会社江田島酒造,34,酒造,広島県,Sake and spirits brewing
4002203,株式会社糸魚川米穀,15,米穀・製粉,新潟県,Rice and milling
4002204,有限会社大山崎工房,26,伝統工芸,京都府,Traditional crafts
4002205,株式会社おおい漁業,18,水産・水産加工,福井県,Fisheries and seafood processing
4002206,株式会社大分リゾート,44,観光・宿泊,大分県,Tourism and lodging
4002207,株式会社雲仙畜産,42,畜産・食肉加工,長崎県,Livestock and meat processing
4002208,株式会社小値賀漁業,42,水産・水産加工,長崎県,Fisheries and seafood processing
4002209,株式会社多古水産,12,水産・水産加工,千葉県,Fisheries and seafood processing
4002210,株式会社上島フーズ,38,食品加工,愛媛県,Food processing
4002211,株式会社伊豆漁業,22,水産・水産加工,静岡県,Fisheries and seafood processing
4002212,株式会社長浜酒造,25,酒造,滋賀県,Sake and spirits brewing
4002213,株式会社鯖江デイリー,18,酪農・乳製品,福井県,Dairy farming
4002214,株式会社鏡野フルーツ,33,果樹・青果,岡山県,Orchard and produce
4002215,有限会社高島ミート,25,畜産・食肉加工,滋賀県,Livestock and meat processing
4002216,株式会社金ケ崎海産,3,水産・水産加工,岩手県,Fisheries and seafood processing
4002217,株式会社新見農園,33,果樹・青果,岡山県,Orchard and produce
4002218,有限会社由利本荘製麺,5,製麺,秋田県,Noodle manufacturing
4002219,農事組合法人徳島本舗,36,調味料製造,徳島県,Seasoning manufacturing
4002220,株式会社小竹海産,40,水産・水産加工,福岡県,Fisheries and seafood processing
4002221,株式会社村山酒造場,6,酒造,山形県,Sake and spirits brewing
4002222,株式会社長与海産,42,水産・水産加工,長崎県,Fisheries and seafood processing
4002223,有限会社高松麺業,37,製麺,香川県,Noodle manufacturing
4002224,有限会社小浜米穀,18,米穀・製粉,福井県,Rice and milling
4002225,株式会社北谷酒造,47,酒造,沖縄県,Sake and spirits brewing
4002226,株式会社東庄牧場,12,畜産・食肉加工,千葉県,Livestock and meat processing
4002227,協同組合二宮製菓,14,製菓・製パン,神奈川県,Confectionery and bakery
4002228,株式会社鮫川農園,7,農産・青果,福島県,Agriculture and produce
4002229,有限会社日高ドリンク,30,飲料製造,和歌山県,Beverage manufacturing
4002230,合同会社春日部米穀,11,米穀・製粉,埼玉県,Rice and milling
4002231,株式会社新宿テキスタイル,13,繊維・アパレル,東京都,Textiles and apparel
4002232,有限会社三条酒造場,15,酒造,新潟県,Sake and spirits brewing
4002233,有限会社小浜窯,18,窯業・陶磁器,福井県,Ceramics
4002234,有限会社田布施フーズ,35,食品加工,山口県,Food processing
4002235,有限会社阿賀野米穀,15,米穀・製粉,新潟県,Rice and milling
4002236,株式会社和木商店,35,食品加工,山口県,Food processing
4002237,農事組合法人今帰仁海産,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4002238,合同会社井手本舗,26,伝統工芸,京都府,Traditional crafts
4002239,株式会社入間製菓,11,製菓・製パン,埼玉県,Confectionery and bakery
4002240,協同組合川越産業,24,総合物産,三重県,General trading
4002241,株式会社香取海産,12,水産・水産加工,千葉県,Fisheries and seafood processing
4002242,株式会社安芸高田酒造,34,酒造,広島県,Sake and spirits brewing
4002243,株式会社大海産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4002244,株式会社佐々本舗,42,伝統工芸,長崎県,Traditional crafts
4002245,株式会社総社果樹園,33,果樹・青果,岡山県,Orchard and produce
4002246,有限会社伊東水産,22,水産・水産加工,静岡県,Fisheries and seafood processing
4002247,有限会社阿波麺業,36,製麺,徳島県,Noodle manufacturing
4002248,株式会社美浜商店,23,食品加工,愛知県,Food processing
4002249,有限会社身延醸造,19,醸造,山梨県,Brewing
4002250,株式会社いなべ漁業,24,水産・水産加工,三重県,Fisheries and seafood processing
4002251,協同組合笠岡フルーツ,33,果樹・青果,岡山県,Orchard and produce
4002252,有限会社志布志ミート,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4002253,農事組合法人日光畜産,9,畜産・食肉加工,栃木県,Livestock and meat processing
4002254,有限会社高山窯,21,窯業・陶磁器,岐阜県,Ceramics
4002255,有限会社棚倉家具,7,木工・家具,福島県,Woodwork and furniture
4002256,有限会社柳井グリーン,35,園芸・造園,山口県,Horticulture and landscaping
4002257,合同会社長浜ライス,25,米穀・製粉,滋賀県,Rice and milling
4002258,有限会社九戸ミート,3,畜産・食肉加工,岩手県,Livestock and meat processing
4002259,有限会社那須塩原牧場,9,酪農・乳製品,栃木県,Dairy farming
4002260,有限会社神川菓子舗,11,製菓・製パン,埼玉県,Confectionery and bakery
4002261,合同会社長生農園,12,農産・青果,千葉県,Agriculture and produce
4002262,株式会社みなべベーカリー,30,製菓・製パン,和歌山県,Confectionery and bakery
4002263,有限会社八丈生活用品,13,生活用品,東京都,Household goods
4002264,合同会社糸魚川ペット,15,ペット用品,新潟県,Pet supplies
4002265,農事組合法人笠岡ワイナリー,33,醸造,岡山県,Brewing
4002266,有限会社大旅館,42,観光・宿泊,長崎県,Tourism and lodging
4002267,有限会社那珂フーズ,8,食品加工,茨城県,Food processing
4002268,株式会社喜多方酒造場,7,酒造,福島県,Sake and spirits brewing
4002269,有限会社石狩牧場,1,畜産・食肉加工,北海道,Livestock and meat processing
4002270,株式会社南大東農園,47,果樹・青果,沖縄県,Orchard and produce
4002271,有限会社湯河原菓子舗,14,製菓・製パン,神奈川県,Confectionery and bakery
4002272,株式会社湯前醸造,43,酒造,熊本県,Sake and spirits brewing
4002273,株式会社大和高田製茶,29,製茶・焙煎,奈良県,Tea processing and roasting
4002274,農事組合法人和束青果,26,農産・青果,京都府,Agriculture and produce
4002275,株式会社新上五島陶苑,42,窯業・陶磁器,長崎県,Ceramics
4002276,株式会社池田ツーリズム,27,観光・体験,大阪府,Tourism and experiences
4002277,農事組合法人鳥栖海産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4002278,協同組合綾電機,45,電機・機械,宮崎県,Electronics and machinery
4002279,協同組合松江米穀,32,米穀・製粉,島根県,Rice and milling
4002280,協同組合鎌倉商会,14,生活用品,神奈川県,Household goods
4002281,株式会社古平畜産,1,畜産・食肉加工,北海道,Livestock and meat processing
4002282,合同会社戸田飲料,11,飲料製造,埼玉県,Beverage manufacturing
4002283,株式会社播磨漁業,28,水産・水産加工,兵庫県,Fisheries and seafood processing
4002284,有限会社由利本荘畜産,5,畜産・食肉加工,秋田県,Livestock and meat processing
4002285,農事組合法人南丹ツーリズム,26,観光・体験,京都府,Tourism and experiences
4002286,株式会社松茂果樹園,36,果樹・青果,徳島県,Orchard and produce
4002287,株式会社茨木ベーカリー,27,製菓・製パン,大阪府,Confectionery and bakery
4002288,有限会社日田酒造場,44,酒造,大分県,Sake and spirits brewing
4002289,株式会社吉野川麺業,36,製麺,徳島県,Noodle manufacturing
4002290,株式会社宮崎醸造,45,酒造,宮崎県,Sake and spirits brewing
4002291,合同会社津幡旅館,17,観光・宿泊,石川県,Tourism and lodging
4002292,株式会社笠間フーズ,8,食品加工,茨城県,Food processing
4002293,有限会社北秋田製麺,5,製麺,秋田県,Noodle manufacturing
4002294,協同組合美浜食品,23,調味料製造,愛知県,Seasoning manufacturing
4002295,有限会社紫波精米,3,米穀・製粉,岩手県,Rice and milling
4002296,農事組合法人板倉商店,10,食品加工,群馬県,Food processing
4002297,有限会社赤磐ドリンク,33,飲料製造,岡山県,Beverage manufacturing
4002298,有限会社柳井水産,35,水産・水産加工,山口県,Fisheries and seafood processing
4002299,合同会社二宮生活用品,14,生活用品,神奈川県,Household goods
4002300,有限会社波佐見畜産,42,畜産・食肉加工,長崎県,Livestock and meat processing
4002301,株式会社矢吹ライス,7,米穀・製粉,福島県,Rice and milling
4002302,有限会社恵那アウトドア,21,スポーツ用品,岐阜県,Sporting goods
4002303,協同組合宮古島漁業,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4002304,合同会社高根沢茶園,9,製茶・焙煎,栃木県,Tea processing and roasting
4002305,合同会社美里果樹園,43,果樹・青果,熊本県,Orchard and produce
4002306,有限会社久万高原漁業,38,水産・水産加工,愛媛県,Fisheries and seafood processing
4002307,有限会社久米島旅館,47,観光・宿泊,沖縄県,Tourism and lodging
4002308,株式会社魚津米穀,16,米穀・製粉,富山県,Rice and milling
4002309,株式会社田原本農園,29,果樹・青果,奈良県,Orchard and produce
4002310,協同組合二戸果樹園,3,果樹・青果,岩手県,Orchard and produce
4002311,株式会社甲賀リゾート,25,観光・宿泊,滋賀県,Tourism and lodging
4002312,合同会社田野漁業,39,水産・水産加工,高知県,Fisheries and seafood processing
4002313,株式会社丹波山醸造,19,醸造,山梨県,Brewing
4002314,有限会社佐井果樹園,2,果樹・青果,青森県,Orchard and produce
4002315,有限会社小国酒造場,43,酒造,熊本県,Sake and spirits brewing
4002316,株式会社栗原フーズ,4,食品加工,宮城県,Food processing
4002317,株式会社揖斐川工房,21,伝統工芸,岐阜県,Traditional crafts
4002318,農事組合法人奥出雲ライス,32,米穀・製粉,島根県,Rice and milling
4002319,協同組合九十九里ミート,12,畜産・食肉加工,千葉県,Livestock and meat processing
4002320,有限会社磐田製茶,22,製茶・焙煎,静岡県,Tea processing and roasting
4002321,有限会社高根沢食品,9,食品加工,栃木県,Food processing
4002322,協同組合まんのうアニマル,37,ペット用品,香川県,Pet supplies
