BusinessID,GiftID
4001918,3001554
4001918,3002147
4001918,3002420
4001918,3004079
4001919,3000022
4001919,3000052
4001919,3001536
4001919,3001937
4001919,3002555
4001919,3002681
4001919,3002782
4001919,3004019
4001919,3004774
4001919,3005865
4001920,3001914
4001920,3002336
4001920,3003242
4001920,3004108
4001920,3004135
4001920,3004493
4001920,3005005
4001921,3000760
4001921,3001569
4001921,3002941
4001921,3003003
4001921,3005463
4001922,3000249
4001922,3003067
4001922,3003856
4001923,3003357
4001923,3004422
4001924,3000598
4001924,3001978
4001924,3002611
4001924,3002755
4001925,3000365
4001925,3001348
4001925,3001447
4001925,3001795
4001925,3002977
4001925,3003236
4001925,3004622
4001926,3000298
4001926,3001187
4001926,3001287
4001926,3001625
4001926,3001859
4001926,3003289
4001926,3005135
4001927,3000838
4001927,3003676
4001927,3005431
4001928,3002435
4001928,3002965
4001928,3003790
4001928,3003965
4001929,3000106
4001929,3000131
4001929,3000314
4001929,3001202
4001929,3001342
4001929,3002540
4001929,3002936
4001929,3004902
4001930,3000234
4001930,3002894
4001930,3005859
4001931,3000976
4001931,3001028
4001931,3001993
4001931,3005296
4001932,3000435
4001932,3000631
4001932,3000728
4001932,3001962
4001932,3002043
4001932,3003903
4001932,3004050
4001932,3004495
4001932,3005970
4001933,3000332
4001933,3000787
4001933,3002180
4001933,3003993
4001933,3005851
4001934,3001510
4001934,3005714
4001935,3003086
4001935,3003339
4001935,3004035
4001935,3005717
4001936,3001148
4001936,3001758
4001936,3002103
4001936,3003201
4001936,3003219
4001936,3003914
4001936,3004204
4001937,3000591
4001937,3001686
4001937,3001952
4001937,3002668
4001937,3003713
4001937,3004302
4001938,3001723
4001938,3002683
4001939,3003778
4001939,3004079
4001939,3004231
4001940,3000399
4001940,3001991
4001940,3004020
4001940,3004212
4001940,3004239
4001940,3004586
4001940,3004706
4001940,3005801
4001941,3000159
4001941,3001553
4001941,3001797
4001941,3001929
4001941,3005422
4001941,3005926
4001942,3000212
4001942,3000462
4001942,3000871
4001942,3002049
4001942,3003314
4001942,3003635
4001942,3003886
4001942,3004273
4001943,3000201
4001943,3000422
4001943,3000571
4001943,3003828
4001943,3004237
4001943,3004643
4001943,3005236
4001944,3002275
4001944,3002814
4001944,3003501
4001944,3004232
4001944,3005255
4001944,3005462
4001945,3000936
4001945,3005763
4001945,3005866
4001946,3001651
4001946,3001718
4001946,3003611
4001946,3003745
4001946,3005167
4001947,3000492
4001947,3001807
4001948,3000980
4001948,3001258
4001948,3003348
4001948,3004924
4001949,3000220
4001949,3000884
4001949,3003290
4001949,3003458
4001949,3003475
4001949,3004681
4001949,3004790
4001949,3004885
4001949,3005257
4001949,3005301
4001949,3005620
4001950,3001729
4001950,3001994
4001950,3002455
4001950,3002515
4001950,3002769
4001950,3003422
4001951,3001506
4001951,3003237
4001951,3003399
4001951,3003428
4001951,3005070
4001951,3005585
4001951,3005647
4001952,3000209
4001952,3000320
4001952,3002223
4001952,3002851
4001952,3004669
4001953,3001303
4001953,3004620
4001953,3004949
4001954,3000923
4001954,3002388
4001954,3002717
4001954,3002730
4001954,3003625
4001954,3005656
4001955,3000502
4001955,3000665
4001955,3000746
4001955,3001611
4001955,3002315
4001955,3003146
4001955,3003728
4001955,3003788
4001955,3003977
4001955,3004339
4001955,3004835
4001956,3003262
4001957,3000551
4001957,3000768
4001957,3000998
4001957,3001011
4001957,3001877
4001957,3002076
4001957,3004113
4001958,3000534
4001958,3001455
4001958,3002400
4001958,3002992
4001958,3003234
4001958,3003812
4001958,3004397
4001958,3005325
4001959,3001241
4001959,3002591
4001959,3004002
4001960,3000497
4001961,3001783
4001961,3002815
4001961,3003060
4001961,3004884
4001961,3005965
4001962,3001649
4001962,3002401
4001963,3002636
4001963,3002772
4001963,3003793
4001963,3005516
4001964,3000118
4001964,3000700
4001964,3000747
4001964,3001848
4001964,3001851
4001964,3002931
4001964,3004503
4001964,3004965
4001964,3005073
4001965,3001669
4001965,3005891
4001966,3000286
4001966,3002988
4001966,3003084
4001966,3003413
4001966,3004723
4001966,3005307
4001967,3000221
4001967,3001314
4001967,3002272
4001967,3004276
4001968,3000832
4001968,3001679
4001968,3002892
4001968,3003140
4001968,3003859
4001968,3004913
4001969,3000867
4001969,3001093
4001969,3001702
4001969,3001811
4001969,3002845
4001969,3004661
4001969,3004694
4001969,3005389
4001969,3005910
4001970,3000470
4001970,3000654
4001970,3000668
4001970,3000716
4001970,3000777
4001970,3000955
4001970,3003522
4001970,3003581
4001970,3004397
4001970,3004471
4001970,3005506
4001971,3000429
4001971,3000555
4001971,3002570
4001971,3004082
4001971,3004584
4001971,3004768
4001972,3000122
4001973,3000817
4001973,3001513
4001973,3002472
4001973,3004963
4001973,3005269
4001973,3005342
4001973,3005686
4001974,3000287
4001974,3001218
4001974,3005994
4001975,3000224
4001975,3000331
4001975,3000338
4001975,3002017
4001975,3004160
4001975,3004484
4001976,3002473
4001976,3002811
4001976,3004059
4001976,3004491
4001976,3005252
4001976,3005331
4001976,3005610
4001976,3005627
4001977,3000069
4001977,3001156
4001977,3001686
4001977,3002546
4001977,3003391
4001977,3003693
4001977,3004755
4001977,3004883
4001978,3000137
4001978,3000552
4001978,3001144
4001978,3002246
4001978,3003867
4001978,3005864
4001979,3000705
4001979,3001774
4001979,3002584
4001979,3003005
4001979,3003294
4001979,3004337
4001979,3005527
4001979,3005784
4001980,3000074
4001980,3000195
4001980,3001331
4001980,3002742
4001980,3002998
4001980,3003156
4001980,3003162
4001980,3003374
4001980,3004953
4001981,3001744
4001981,3002170
4001981,3002657
4001981,3003048
4001981,3003265
4001981,3004323
4001981,3005144
4001981,3005421
4001982,3000713
4001982,3001223
4001982,3002414
4001982,3002786
4001982,3003692
4001982,3004387
4001982,3005367
4001983,3000025
4001983,3003144
4001983,3004007
4001983,3005837
4001984,3000420
4001984,3000682
4001984,3004949
4001984,3005023
4001985,3000073
4001985,3000524
4001985,3001237
4001985,3003302
4001985,3003333
4001985,3003737
4001985,3004430
4001986,3000064
4001986,3001007
4001986,3004344
4001986,3005805
4001987,3000071
4001987,3001048
4001987,3001469
4001987,3002235
4001987,3002433
4001987,3003350
4001987,3003534
4001987,3004117
4001987,3005787
4001988,3000059
4001988,3003329
4001988,3003783
4001988,3005603
4001989,3000471
4001989,3001730
4001989,3002191
4001989,3004650
4001989,3005699
4001990,3000691
4001990,3003131
4001990,3003312
4001990,3004405
4001991,3001584
4001991,3002178
4001991,3003138
4001991,3004023
4001991,3004096
4001991,3005943
4001992,3001648
4001992,3002454
4001992,3002772
4001992,3003558
4001992,3004585
4001992,3004627
4001993,3001261
4001993,3001884
4001993,3002498
4001993,3003709
4001993,3003849
4001993,3005059
4001994,3000118
4001994,3000253
4001994,3000368
4001994,3001318
4001994,3002124
4001994,3004597
4001994,3004996
4001994,3005346
4001995,3000824
4001995,3001885
4001995,3003156
4001995,3003162
4001995,3004895
4001995,3005403
4001996,3000083
4001996,3001258
4001996,3001804
4001996,3002653
4001996,3004522
4001996,3005821
4001997,3000131
4001997,3002276
4001997,3002998
4001997,3004393
4001998,3001068
4001998,3001166
4001998,3002962
4001998,3003222
4001998,3003409
4001998,3004723
4001999,3000134
4001999,3001352
4001999,3001610
4001999,3001894
4001999,3003058
4001999,3004121
4001999,3004716
4002000,3001630
4002000,3001766
4002000,3002047
4002000,3002136
4002000,3002675
4002000,3003158
4002000,3003601
4002000,3004433
4002000,3004686
4002000,3004816
4002001,3000203
4002001,3000278
4002001,3003098
4002001,3003957
4002001,3004114
4002002,3000172
4002002,3000438
4002002,3005116
4002003,3002843
4002003,3004734
4002003,3005575
4002004,3002550
4002004,3002772
4002004,3002925
4002005,3000783
4002005,3000949
4002005,3002296
4002005,3002713
4002005,3002894
4002005,3003965
4002005,3004903
4002006,3000173
4002006,3002343
4002006,3003688
4002006,3005213
4002006,3005571
4002007,3000587
4002007,3001941
4002007,3003989
4002007,3004961
4002007,3005521
4002007,3005534
4002008,3000243
4002008,3000483
4002008,3002460
4002008,3002603
4002008,3003510
4002008,3003522
4002008,3003954
4002008,3004330
4002008,3004512
4002008,3004631
4002008,3005510
4002008,3005512
4002009,3001118
4002009,3001148
4002009,3001767
4002010,3000994
4002010,3001153
4002010,3001266
4002011,3000523
4002011,3001665
4002011,3002704
4002011,3003041
4002011,3004111
4002011,3005615
4002012,3002566
4002012,3005876
4002013,3000706
4002013,3000903
4002013,3001601
4002013,3001763
4002013,3003368
4002013,3004047
4002013,3004189
4002014,3000293
4002014,3002406
4002014,3004562
4002014,3005889
4002015,3002248
4002015,3003824
4002015,3004029
4002016,3001288
4002016,3002679
4002016,3004626
4002016,3005707
4002017,3000100
4002017,3000568
4002017,3000949
4002017,3001521
4002017,3001862
4002017,3003783
4002017,3005165
4002017,3005261
4002017,3005558
4002018,3002228
4002018,3002351
4002018,3003420
4002018,3003671
4002019,3000870
4002019,3003222
4002019,3005307
4002019,3005352
4002020,3000276
4002020,3001770
4002020,3002263
4002020,3002662
4002020,3003501
4002020,3003956
4002020,3004879
4002020,3005872
4002021,3000791
4002021,3004277
4002021,3004326
4002022,3000301
4002022,3000719
4002022,3002061
4002022,3003593
4002022,3003665
4002023,3002848
4002023,3004323
4002023,3005421
4002024,3001904
4002024,3001911
4002024,3004440
4002024,3005811
4002025,3000077
4002025,3002918
4002025,3003385
4002025,3003615
4002025,3004126
4002025,3005587
4002025,3005712
4002025,3005987
4002026,3000842
4002026,3001560
4002026,3001807
4002026,3002585
4002026,3004305
4002026,3005976
4002027,3002058
4002027,3002170
4002027,3002657
4002027,3004186
4002027,3004323
4002028,3000139
4002028,3001779
4002028,3002094
4002028,3002400
4002028,3002563
4002028,3002828
4002028,3003353
4002028,3004299
4002028,3005021
4002029,3000835
4002029,3001264
4002029,3002208
4002030,3001817
4002030,3002795
4002030,3003249
4002030,3004000
4002030,3005198
4002030,3005463
4002030,3005734
4002031,3000289
4002031,3001355
4002031,3001548
4002031,3002395
4002031,3002689
4002031,3003070
4002031,3003645
4002032,3000179
4002032,3003491
4002032,3003815
4002032,3004674
4002032,3004998
4002032,3005094
4002032,3005631
4002033,3000731
4002033,3000984
4002033,3001491
4002033,3001510
4002033,3002842
4002033,3003365
4002033,3004242
4002033,3005441
4002033,3005636
4002034,3000017
4002034,3000499
4002035,3000024
4002035,3000165
4002035,3001347
4002035,3002249
4002035,3002616
4002035,3002820
4002035,3005032
4002035,3005326
4002036,3002907
4002036,3003732
4002036,3004179
4002036,3005770
4002037,3002548
4002037,3002975
4002037,3003509
4002037,3003943
4002037,3004095
4002038,3002061
4002038,3004075
4002038,3004591
4002039,3000688
4002039,3000949
4002039,3001129
4002039,3001739
4002039,3001849
4002039,3002296
4002039,3002905
4002040,3000349
4002040,3002483
4002040,3002795
4002040,3003433
4002040,3004012
4002040,3005153
4002040,3005617
4002041,3001276
4002041,3003018
4002041,3003429
4002041,3003941
4002041,3004263
4002042,3001548
4002042,3002057
4002042,3002395
4002042,3004378
4002042,3005344
4002043,3002170
4002043,3002995
4002043,3003571
4002043,3004186
4002043,3005144
4002044,3003344
4002044,3004040
4002044,3005241
4002044,3005913
4002045,3000013
4002045,3000989
4002045,3003042
4002045,3004295
4002045,3004528
4002045,3005043
4002046,3000338
4002046,3001070
4002046,3001402
4002046,3002388
4002046,3003836
4002046,3003934
4002047,3001099
4002047,3001219
4002047,3001478
4002047,3001758
4002047,3002179
4002047,3003914
4002048,3000067
4002048,3000469
4002048,3000662
4002048,3001344
4002048,3002551
4002048,3002699
4002048,3004077
4002049,3000377
4002049,3000397
4002049,3001151
4002049,3002355
4002049,3003403
4002049,3005285
4002050,3000257
4002050,3001757
4002050,3001825
4002050,3002085
4002050,3002159
4002050,3003373
4002050,3003871
4002050,3003942
4002050,3004166
4002050,3004419
4002050,3005030
4002050,3005064
4002050,3005193
4002051,3002320
4002051,3003305
4002051,3005238
4002051,3005830
4002052,3000222
4002052,3001189
4002052,3002921
4002052,3003491
4002052,3003622
4002052,3004830
4002053,3000889
4002053,3001110
4002053,3002679
4002053,3004070
4002053,3005691
4002054,3000127
4002054,3001558
4002054,3001864
4002054,3003698
4002054,3005705
4002055,3000842
4002055,3003123
4002055,3004026
4002055,3004863
4002055,3005089
4002055,3005969
4002056,3000756
4002056,3002721
4002056,3004583
4002056,3005318
4002056,3005543
4002056,3005715
4002057,3000088
4002057,3000320
4002057,3000522
4002057,3001561
4002057,3004766
4002057,3004919
4002057,3005577
4002058,3000096
4002058,3000163
4002058,3000273
4002058,3000971
4002058,3002968
4002058,3003689
4002058,3004412
4002058,3005047
4002059,3001468
4002059,3002569
4002059,3003676
4002059,3004824
4002059,3005129
4002059,3005908
4002060,3002215
4002061,3000047
4002061,3000277
4002061,3001278
4002061,3001388
4002061,3004024
4002061,3005044
4002062,3000625
4002062,3002491
4002062,3002612
4002062,3002912
4002062,3003454
4002063,3000880
4002063,3002734
4002063,3004507
4002064,3000936
4002064,3001401
4002064,3003479
4002065,3000376
4002065,3001875
4002065,3003128
4002065,3003225
4002065,3004579
4002065,3005392
4002065,3005620
4002065,3005755
4002066,3003062
4002066,3003327
4002066,3003969
4002066,3004074
4002067,3000613
4002067,3001696
4002067,3003515
4002067,3004710
4002067,3004990
4002067,3005147
4002068,3004937
4002068,3005964
4002069,3001717
4002069,3003960
4002070,3000345
4002070,3000505
4002070,3004468
4002070,3004940
4002070,3005188
4002071,3001867
4002071,3003163
4002071,3005101
4002071,3005267
4002071,3005361
4002072,3001400
4002072,3003548
4002073,3001160
4002073,3001244
4002073,3002719
4002073,3003120
4002073,3003785
4002073,3004214
4002073,3004452
4002073,3004565
4002074,3000978
4002074,3002050
4002074,3002147
4002074,3002516
4002074,3005374
4002075,3000306
4002075,3002140
4002075,3004256
4002075,3004845
4002076,3003901
4002076,3005111
4002077,3000093
4002077,3000171
4002077,3000471
4002077,3001730
4002077,3003104
4002077,3004002
4002077,3004457
4002077,3005635
4002078,3001392
4002078,3001859
4002078,3004787
4002079,3001073
4002079,3002626
4002079,3005567
4002079,3005790
4002080,3000689
4002080,3002015
4002080,3003124
4002080,3003624
4002080,3003932
4002080,3005416
4002080,3005743
4002081,3000433
4002081,3000492
4002081,3000645
4002081,3001666
4002081,3003014
4002081,3003981
4002082,3000235
4002082,3000419
4002082,3000472
4002082,3000486
4002082,3004139
4002082,3004228
4002082,3004274
4002082,3004685
4002083,3001182
4002083,3003003
4002083,3003927
4002083,3004164
4002083,3004787
4002083,3005682
4002084,3000589
4002084,3000755
4002084,3001574
4002084,3002432
4002084,3003134
4002084,3003716
4002084,3005806
4002085,3000140
4002086,3002688
4002086,3002691
4002086,3002705
4002086,3003350
4002086,3003782
4002086,3004533
4002086,3005066
4002086,3005207
4002087,3001009
4002087,3001457
4002087,3003208
4002087,3003774
4002087,3004676
4002087,3004918
4002088,3000097
4002088,3003105
4002088,3003139
4002088,3003645
4002088,3003763
4002089,3000094
4002089,3000927
4002089,3002049
4002089,3004878
4002090,3001568
4002090,3002164
4002090,3002196
4002090,3002310
4002090,3004091
4002090,3005666
4002091,3001928
4002091,3004062
4002091,3004214
4002091,3004401
4002091,3005912
4002092,3002200
4002092,3002459
4002092,3003112
4002092,3003155
4002092,3003317
4002092,3004399
4002092,3005218
4002092,3005486
4002093,3000393
4002093,3002042
4002093,3002558
4002093,3004746
4002094,3000310
4002094,3000580
4002094,3000871
4002094,3001003
4002094,3001761
4002094,3001981
4002094,3002545
4002094,3003821
4002095,3000023
4002095,3001110
4002095,3001330
4002095,3002535
4002095,3003649
4002095,3003789
4002095,3004626
4002095,3005341
4002096,3000414
4002096,3002751
4002096,3004595
4002096,3005457
4002096,3005900
4002097,3000450
4002097,3002819
4002097,3003043
4002097,3003300
4002097,3003816
4002097,3003953
4002098,3000916
4002098,3001466
4002098,3001562
4002098,3002186
4002098,3002462
4002098,3002796
4002098,3003280
4002098,3003464
4002098,3003557
4002098,3003656
4002098,3004019
4002098,3004456
4002098,3005230
4002098,3005290
4002098,3005936
4002099,3000197
4002099,3000969
4002099,3001618
4002099,3001786
4002099,3002538
4002099,3003453
4002099,3003475
4002099,3003551
4002099,3004243
4002099,3005048
4002099,3005058
4002099,3005088
4002099,3005484
4002100,3000327
4002100,3000608
4002100,3000810
4002100,3002778
4002100,3004577
4002100,3004639
4002100,3005029
4002100,3005169
4002100,3005878
4002101,3001487
4002101,3001760
4002101,3004920
4002102,3000597
4002102,3000825
4002102,3003632
4002102,3004626
4002102,3005707
4002103,3003784
4002103,3004117
4002103,3005877
4002104,3001006
4002104,3001491
4002104,3002163
4002104,3002469
4002104,3002527
4002104,3002842
4002104,3003758
4002104,3004472
4002105,3000507
4002105,3000886
4002105,3001105
4002105,3001836
4002105,3003082
4002105,3003529
4002105,3003755
4002106,3000202
4002106,3000890
4002106,3000988
4002106,3003067
4002106,3005087
4002107,3002737
4002107,3003174
4002107,3005115
4002108,3000718
4002108,3001046
4002108,3001229
4002108,3003743
4002108,3004766
4002109,3002471
4002109,3004042
4002109,3004207
4002109,3005674
4002110,3001162
4002110,3004737
4002110,3005302
4002110,3005336
4002111,3000176
4002111,3000309
4002111,3000830
4002111,3001064
4002111,3001809
4002111,3002987
4002111,3004203
4002111,3004821
4002112,3000194
4002112,3000614
4002112,3000709
4002112,3001998
4002112,3003063
4002112,3004742
4002113,3000425
4002113,3000604
4002113,3000979
4002113,3001296
4002113,3001717
4002113,3001993
4002113,3002671
4002113,3003865
4002113,3005804
4002113,3005850
4002114,3000327
4002114,3001407
4002114,3001856
4002114,3004371
4002114,3004428
4002114,3004557
4002114,3005496
4002114,3005552
4002114,3005980
4002115,3000164
4002115,3000426
4002115,3002967
4002115,3003068
4002115,3003648
4002115,3004026
4002115,3005624
4002116,3000082
4002116,3000901
4002116,3002037
4002116,3002696
4002116,3003702
4002117,3000430
4002117,3001063
4002117,3004502
4002117,3004732
4002117,3005906
4002118,3000116
4002118,3000119
4002118,3000214
4002118,3000833
4002118,3001569
4002118,3002042
4002118,3002795
4002119,3002148
4002119,3002607
4002119,3004210
4002119,3005851
4002120,3002544
4002120,3002859
4002120,3003137
4002120,3004189
4002120,3005616
4002121,3000023
4002121,3001288
4002121,3002151
4002121,3003198
4002121,3004956
4002121,3005901
4002122,3000328
4002122,3000987
4002122,3001139
4002122,3002167
4002122,3002728
4002122,3002938
4002122,3003600
4002122,3004370
4002122,3004423
4002122,3005086
4002122,3005803
4002123,3000061
4002123,3001832
4002123,3002398
4002123,3003123
4002123,3004466
4002123,3005601
4002123,3005624
4002124,3001594
4002124,3002260
4002124,3002497
4002124,3002761
4002125,3001019
4002125,3001500
4002125,3001743
4002125,3002672
4002125,3003844
4002126,3000089
4002126,3001827
4002127,3000171
4002127,3002843
4002127,3004326
4002127,3005767
4002128,3000835
4002128,3001023
4002128,3003241
4002128,3004856
4002128,3005669
4002129,3000595
4002129,3002278
4002129,3002491
4002129,3003232
4002129,3003308
4002129,3004145
4002129,3004892
4002130,3000046
4002130,3000783
4002131,3002054
4002131,3002110
4002131,3005870
4002131,3005880
4002132,3000613
4002132,3002211
4002132,3002541
4002132,3003100
4002132,3004157
4002132,3004324
4002132,3005187
4002133,3000520
4002133,3003073
4002133,3003657
4002133,3003720
4002133,3005023
4002134,3000376
4002134,3000451
4002134,3000724
4002134,3001567
4002134,3001618
4002134,3004086
4002134,3004636
4002134,3005163
4002134,3005195
4002134,3005358
4002134,3005695
4002135,3001386
4002135,3003733
4002135,3003781
4002135,3005117
4002135,3005182
4002136,3000247
4002136,3000277
4002136,3000957
4002136,3001067
4002136,3001327
4002136,3002218
4002136,3003885
4002136,3004319
4002136,3004839
4002137,3000994
4002137,3003461
4002137,3003891
4002137,3005629
4002137,3005952
4002138,3000105
4002138,3001525
4002138,3003606
4002138,3003816
4002139,3001383
4002139,3002283
4002139,3002301
4002140,3002673
4002140,3002827
4002140,3003767
4002140,3004090
4002140,3004572
4002140,3005380
4002141,3000907
4002141,3001076
4002141,3001345
4002141,3002595
4002141,3003801
4002141,3004649
4002141,3004836
4002142,3001607
4002142,3002143
4002142,3004445
4002142,3004590
4002142,3005006
4002142,3005043
4002143,3000856
4002143,3001053
4002143,3001562
4002143,3002063
4002143,3002257
4002143,3003380
4002143,3003908
4002144,3001744
4002144,3002058
4002144,3002372
4002144,3002853
4002144,3004008
4002144,3004186
4002145,3001942
4002145,3002275
4002145,3003823
4002146,3000567
4002146,3001234
4002146,3001559
4002146,3001723
4002146,3002354
4002146,3005653
4002147,3001403
4002147,3001648
4002147,3003357
4002147,3005377
4002147,3005516
4002148,3000410
4002148,3001552
4002148,3004381
4002148,3004562
4002149,3000453
4002149,3000656
4002149,3000854
4002149,3001162
4002149,3002955
4002149,3003691
4002149,3003843
4002149,3003941
4002150,3000961
4002150,3001647
4002150,3003666
4002150,3006000
4002151,3000601
4002151,3000644
4002151,3002101
4002151,3003766
4002152,3000694
4002152,3000918
4002152,3001377
4002152,3002825
4002152,3002959
4002152,3003185
4002152,3003503
4002152,3004161
4002152,3004718
4002152,3005782
4002153,3000090
4002153,3000193
4002153,3001062
4002153,3001174
4002153,3002334
4002153,3004604
4002154,3000882
4002154,3004365
4002154,3004495
4002154,3005905
4002155,3002689
4002155,3004080
4002155,3004519
4002156,3000621
4002156,3002116
4002156,3003626
4002156,3004199
4002157,3001807
4002157,3002016
4002157,3002788
4002157,3004305
4002158,3001029
4002158,3001050
4002158,3002015
4002158,3002565
4002158,3002789
4002158,3003417
4002158,3003704
4002158,3003839
4002158,3004145
4002158,3005359
4002158,3005726
4002159,3001858
4002159,3001936
4002159,3002060
4002159,3002505
4002159,3002521
4002159,3002699
4002159,3004212
4002159,3004288
4002159,3004586
4002159,3005503
4002159,3005640
4002160,3000590
4002160,3000759
4002160,3001676
4002160,3001794
4002160,3002863
4002160,3005015
4002160,3005943
4002161,3001144
4002161,3001147
4002161,3001590
4002161,3002115
4002161,3004890
4002161,3004951
4002161,3005310
4002161,3005864
4002162,3000001
4002162,3000999
4002162,3002127
4002162,3004056
4002162,3005359
4002162,3005526
4002162,3005604
4002162,3005798
4002163,3000289
4002163,3003139
4002164,3002377
4002164,3003020
4002164,3003370
4002164,3003416
4002164,3005068
4002164,3005836
4002165,3000426
4002165,3001265
4002165,3001675
4002165,3003562
4002165,3004304
4002165,3005819
4002166,3000179
4002166,3000203
4002166,3001588
4002166,3001648
4002166,3002702
4002166,3002840
4002166,3004674
4002166,3005708
4002167,3000875
4002167,3001275
4002167,3001964
4002167,3002339
4002167,3004062
4002167,3004452
4002167,3004565
4002167,3005447
4002168,3000180
4002168,3000833
4002168,3001580
4002168,3002307
4002168,3002459
4002168,3002558
4002168,3003423
4002169,3001299
4002169,3001400
4002169,3001876
4002170,3000373
4002170,3000920
4002170,3002057
4002170,3002395
4002170,3003883
4002170,3004378
4002170,3005344
4002170,3005763
4002170,3005949
4002171,3000359
4002171,3001321
4002171,3001857
4002171,3002096
4002171,3002144
4002171,3003909
4002172,3000509
4002172,3000728
4002172,3002052
4002172,3002759
4002172,3003149
4002172,3003744
4002173,3000040
4002173,3000599
4002173,3004038
4002173,3005379
4002173,3005478
4002174,3000159
4002174,3002171
4002174,3002870
4002174,3005119
4002174,3005498
4002174,3005926
4002175,3000383
4002175,3000533
4002175,3000657
4002175,3001679
4002175,3002095
4002175,3002202
4002175,3004804
4002175,3005012
4002175,3005437
4002175,3005594
4002175,3005839
4002176,3001485
4002176,3001490
4002176,3001671
4002176,3001987
4002176,3002264
4002176,3002822
4002176,3002938
4002176,3003233
4002176,3005803
4002177,3000060
4002177,3000222
4002177,3001192
4002177,3001713
4002177,3001934
4002177,3003622
4002177,3004052
4002177,3005188
4002178,3001926
4002178,3003005
4002178,3003346
4002179,3000242
4002179,3002729
4002179,3003010
4002179,3003276
4002180,3001063
4002180,3003827
4002180,3004016
4002180,3004169
4002180,3004610
4002181,3000491
4002181,3003045
4002181,3003386
4002181,3003750
4002181,3005431
4002181,3005652
4002182,3000827
4002182,3002099
4002182,3003105
4002182,3003266
4002182,3003658
4002183,3000574
4002183,3000778
4002183,3000967
4002183,3001868
4002184,3000690
4002184,3001329
4002184,3001416
4002184,3002881
4002184,3003672
4002184,3003765
4002185,3000467
4002185,3002177
4002185,3002995
4002185,3003722
4002185,3005793
4002186,3000399
4002186,3001525
4002186,3002787
4002186,3004647
4002186,3005070
4002187,3000079
4002187,3000272
4002187,3002037
4002187,3002446
4002187,3002909
4002187,3003415
4002188,3002071
4002188,3004963
4002189,3001078
4002189,3003777
4002189,3005074
4002189,3005838
4002190,3002316
4002190,3003542
4002190,3003827
4002190,3004410
4002191,3003096
4002191,3003102
4002191,3004050
4002191,3005765
4002192,3000794
4002192,3001688
4002192,3001868
4002192,3003828
4002192,3004054
4002192,3005236
4002193,3000685
4002193,3002244
4002193,3003028
4002193,3004710
4002194,3000164
4002194,3001043
4002194,3002896
4002194,3002917
4002194,3003014
4002194,3003727
4002195,3001936
4002195,3003060
4002195,3004077
4002195,3004550
4002195,3005585
4002196,3001897
4002196,3003660
4002196,3004035
4002196,3005107
4002197,3001779
4002197,3002214
4002197,3002297
4002197,3002528
4002197,3003107
4002197,3005510
4002198,3001098
4002198,3004427
4002199,3001364
4002199,3003545
4002199,3003776
4002199,3004246
4002199,3004449
4002199,3005402
4002200,3002692
4002200,3003969
4002200,3004103
4002200,3004112
4002200,3005638
4002201,3001453
4002201,3001551
4002201,3003564
4002201,3005441
4002201,3005658
4002202,3002291
4002202,3002761
4002202,3003772
4002202,3005394
4002203,3001588
4002203,3005366
4002204,3000199
4002204,3001932
4002204,3004909
4002204,3005564
4002204,3005646
4002205,3000321
4002205,3001778
4002205,3002137
4002206,3000537
4002206,3003897
4002206,3004344
4002206,3004441
4002206,3005092
4002207,3001366
4002207,3001706
4002207,3003660
4002207,3005809
4002208,3001293
4002208,3001945
4002208,3003824
4002208,3004900
4002208,3005481
4002208,3005809
4002209,3000618
4002209,3001388
4002209,3001846
4002209,3002098
4002209,3003157
4002209,3003158
4002209,3003570
4002209,3004430
4002209,3004474
4002209,3005844
4002210,3000557
4002210,3003299
4002210,3003658
4002210,3004703
4002211,3001999
4002211,3002331
4002211,3003337
4002211,3004450
4002211,3004778
4002211,3005757
4002212,3000131
4002212,3001037
4002212,3001342
4002212,3003154
4002213,3004186
4002213,3005605
4002214,3002069
4002214,3002246
4002214,3002751
4002214,3003115
4002214,3003261
4002214,3003585
4002214,3005096
4002214,3005245
4002214,3005457
4002214,3005984
4002214,3005998
4002215,3000776
4002215,3003156
4002215,3005914
4002216,3002172
4002216,3004662
4002216,3005060
4002216,3005990
4002217,3002431
4002217,3002982
4002217,3003312
4002217,3003955
4002217,3005096
4002218,3001822
4002218,3001946
4002218,3002585
4002218,3002872
4002218,3004446
4002218,3004842
4002218,3005233
4002219,3001720
4002219,3002978
4002219,3003844
4002220,3000233
4002220,3001596
4002220,3002363
4002220,3002451
4002220,3002987
4002220,3003250
4002220,3004258
4002220,3005596
4002221,3000088
4002221,3000217
4002221,3001748
4002221,3002180
4002221,3004287
4002221,3004743
4002221,3004919
4002221,3005393
4002221,3005531
4002221,3005701
4002222,3001423
4002222,3001945
4002222,3005423
4002223,3000682
4002223,3001909
4002223,3002359
4002223,3002539
4002223,3002826
4002223,3003679
4002223,3003720
4002224,3000798
4002224,3001023
4002224,3002058
4002224,3002969
4002224,3003048
4002224,3003203
4002224,3003228
4002225,3000101
4002225,3002557
4002225,3002573
4002225,3002721
4002225,3004053
4002226,3000957
4002226,3001278
4002226,3001630
4002226,3002700
4002226,3003064
4002226,3003443
4002226,3004156
4002226,3004394
4002226,3005157
4002226,3005436
4002227,3001381
4002227,3002251
4002227,3002863
4002227,3004067
4002227,3005015
4002228,3000296
4002228,3000315
4002228,3001842
4002228,3004193
